Remision,Consignatario,Fecha Entrega,Fecha documento,Fecha Elaboracion,Cantidad,SKU,Unidad de medida,Descripcion,Creador,Estado,Proveedor Foraneo,PU Proveedor,Vigencia Pu,**Subtotal Opl**,IVA OPL,IEPS OPL,**Total OPL**
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,ABA447,PIEZA,"FRIJOL NEGRO, PQT. DE 900 GRS.",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.4,31/03/2026, $66.80 , $-   , $-   , $66.80 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,ABA480,PIEZA,GALLETAS SALADAS 504 GRS.,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,55.3,31/03/2026, $55.30 , $-   , $-   , $55.30 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,8,LI2860,PIEZA,"GELATINA ELABORADA SABOR FRESA, PZA DE 100 GRS. (*)",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,5.6,31/03/2026, $44.80 , $-   , $3.58 , $48.38 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,ABA1390,PIEZA,"HARINA PARA HOT CAKES, PQT. DE 800 GR. (*)",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,56.9,31/03/2026, $113.80 , $-   , $9.10 , $122.90 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,5,ABA3271,PIEZA,"JUGO EN ENVASE TETRA PACK SABOR MANZANA, PZA. DE 1 LT (*)",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,24.5,31/03/2026, $122.50 , $-   , $9.80 , $132.30 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,ABA1990,PIEZA,MAYONESA CON LIMÓN 725 GRS.,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,94,31/03/2026, $94.00 , $-   , $-   , $94.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,PANIN9,PIEZA,PAN DE CAJA BLANCO GRANDE 620 GRS.,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,48.3,31/03/2026, $96.60 , $-   , $-   , $96.60 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,PANIN16,PIEZA,PAN DE CAJA INTEGRAL 620 GRS.,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,51,31/03/2026, $102.00 , $-   , $-   , $102.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,5,ABA822,PIEZA,PASTA CODO 1 BOL. 200 GRS..,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,6.9,31/03/2026, $34.50 , $-   , $-   , $34.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,3,ABA831,PIEZA,PASTA FIDEO 1 BOL. 200 GRS..,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,6.9,31/03/2026, $20.70 , $-   , $-   , $20.70 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,ABA3619,PIEZA,TE DE MANZANILLA CAJA C/96 SOBRES,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,59.5,31/03/2026, $59.50 , $-   , $-   , $59.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,3,CERDO93,KILO,LOMO DE CERDO SIN HUESO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,143.5,31/03/2026, $430.50 , $-   , $-   , $430.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,5,POLLO87,KILO,PECHUGA ENTERA SIN PIEL,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,129.5,31/03/2026, $647.50 , $-   , $-   , $647.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,EMB9,PIEZA,"JAMÓN DE PAVO REBANADO, PQT. DE 1 KG",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,182,31/03/2026, $182.00 , $-   , $-   , $182.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,FRU23,KILO,GUAYABA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,45.5,31/03/2026, $68.25 , $-   , $-   , $68.25 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,LI2897,KILO,LIMÓN SIN SEMILLA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $63.00 , $-   , $-   , $63.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,FRU36,KILO,MANDARINA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,17.5,31/03/2026, $35.00 , $-   , $-   , $35.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,FRU45,KILO,MANZANA AMARILLA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,73.5,31/03/2026, $110.25 , $-   , $-   , $110.25 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,FRU51,KILO,MELÓN CHINO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,27.3,31/03/2026, $40.95 , $-   , $-   , $40.95 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,0.5,FRU55,KILO,NARANJA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,39.2,31/03/2026, $19.60 , $-   , $-   , $19.60 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,FRU56,KILO,PAPAYA MARADOL,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,34.3,31/03/2026, $51.45 , $-   , $-   , $51.45 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,FRU57,KILO,PERA ANJOU,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,66.5,31/03/2026, $99.75 , $-   , $-   , $99.75 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,3,FRU58,KILO,PIÑA ESMERALDA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $94.50 , $-   , $-   , $94.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,0.5,FRU63,KILO,PLÁTANO TABASCO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,24.5,31/03/2026, $12.25 , $-   , $-   , $12.25 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,0.5,FRU77,KILO,UVA VERDE SIN SEMILLA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,115.5,31/03/2026, $57.75 , $-   , $-   , $57.75 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,6,ABA522,KILO,HUEVO BLANCO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,52.5,31/03/2026, $315.00 , $-   , $-   , $315.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,LAC9,PIEZA,"CREMA ACIDA, PZA. DE 900 ML",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,52.5,31/03/2026, $52.50 , $-   , $-   , $52.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,6,ABA551,PIEZA,LECHE ULTRAPAUSTERIZADA DESLACTOSADA 1 LT,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,26.5,31/03/2026, $159.00 , $-   , $-   , $159.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,LAC24,KILO,"QUESO AMARILLO TIPO AMERICANO, REBANADA DE 18 GRS.",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,154,31/03/2026, $154.00 , $-   , $-   , $154.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,6,LAC32,PIEZA,"QUESO PANELA, PQT. DE 1 KG",MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,136.5,31/03/2026, $819.00 , $-   , $-   , $819.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,20,PANEL125,PIEZA,BOLILLO BLANCO PZA. DE 60 GR. EMPAQUETADO INDIVIDUALMENTE ,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,3.2,31/03/2026, $64.00 , $-   , $-   , $64.00 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,5,LAC147,KILO,TORTILLA DE MAÍZ,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,20.3,31/03/2026, $101.50 , $-   , $-   , $101.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,0.2,VER3,KILO,AJO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,98.7,31/03/2026, $19.74 , $-   , $-   , $19.74 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,VER14,KILO,CALABACITA ITALIANA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,25.2,31/03/2026, $37.80 , $-   , $-   , $37.80 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,VER16,KILO,CEBOLLA BLANCA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,37.8,31/03/2026, $75.60 , $-   , $-   , $75.60 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,VER23,KILO,CHAYOTE SIN ESPINA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,21,31/03/2026, $31.50 , $-   , $-   , $31.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,0.75,VER40,KILO,CHILE SERRANO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,35,31/03/2026, $26.25 , $-   , $-   , $26.25 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,0.5,VER42,KILO,CILANTRO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,21,31/03/2026, $10.50 , $-   , $-   , $10.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1.5,VER51,KILO,EJOTE FRESCO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $47.25 , $-   , $-   , $47.25 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,4.5,VER96,KILO,JITOMATE SALADET,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.6,31/03/2026, $151.20 , $-   , $-   , $151.20 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2,VER103,KILO,LECHUGA ROMANA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,33.6,31/03/2026, $67.20 , $-   , $-   , $67.20 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,VER111,KILO,NOPALES SIN ESPINAS,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $31.50 , $-   , $-   , $31.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,3,VER115,KILO,PAPA BLANCA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,31.5,31/03/2026, $94.50 , $-   , $-   , $94.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,VER127,KILO,PEPINO,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,22.4,31/03/2026, $22.40 , $-   , $-   , $22.40 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,1,VER36,KILO,PIMIENTO MORRÓN VERDE,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,52.5,31/03/2026, $52.50 , $-   , $-   , $52.50 
SLP26-122,UNIDAD MATEHUALA,23/03/2026,23/03/2026,02/03/2026,2.5,VER150,KILO,ZANAHORIA,MONTALVO,SAN LUIS POTOSÍ,CRISTIAN,19.6,31/03/2026, $49.00 , $-   , $-   , $49.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,PSEC3,KILO,AJO EN POLVO ,CRUZ,DURANGO,JORGE,41.25,31/03/2026, $123.75 , $-   , $-   , $123.75 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,15,ABA944,PIEZA,ACEITE DE CÁRTAMO BOTELLA DE 900 ML,CRUZ,DURANGO,JORGE,78,31/03/2026," $1,170.00 ", $-   , $-   ," $1,170.00 "
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA4264,PIEZA,"ALIMENTO INFANTIL CEREAL ARROZ, AVENA 270 GRS. (*)",CRUZ,DURANGO,JORGE,43.2,31/03/2026, $86.40 , $-   , $6.91 , $93.31 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,ABA1328,PIEZA,ALUBIA 500 GRS.,CRUZ,DURANGO,JORGE,22.13,31/03/2026, $66.39 , $-   , $-   , $66.39 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,13,ABA80,PIEZA,ARROZ SUPER EXTRA-BOLSA 1 KG,CRUZ,DURANGO,JORGE,39.08,31/03/2026, $508.04 , $-   , $-   , $508.04 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,20,ABA2703,PIEZA,ATÚN EN AGUA DE 130 GRS. SIN SOYA,CRUZ,DURANGO,JORGE,25.28,31/03/2026, $505.60 , $-   , $-   , $505.60 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,6,ABA2653,PIEZA,AVENA EN HOJUELAS BOLSA DE 1 KG,CRUZ,DURANGO,JORGE,19.8,31/03/2026, $118.80 , $-   , $-   , $118.80 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,33,PSEC14,KILO,AZÚCAR ESTÁNDAR,CRUZ,DURANGO,JORGE,21,31/03/2026, $693.00 , $-   , $-   , $693.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,1,PSEC21,KILO,CANELA EN TROZO,CRUZ,DURANGO,JORGE,240,31/03/2026, $240.00 , $-   , $-   , $240.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA1032,PIEZA,CHILE JALAPEÑO EN RAJAS EN VINAGRE DE 380 GRS,CRUZ,DURANGO,JORGE,30,31/03/2026, $120.00 , $-   , $-   , $120.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA355,PIEZA,CONSOMÉ DE POLLO POLVO 1 KG,CRUZ,DURANGO,JORGE,153.3,31/03/2026, $613.20 , $-   , $-   , $613.20 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,8,ABA413,PIEZA,ELOTE DORADO 410 GRS.,CRUZ,DURANGO,JORGE,13.65,31/03/2026, $109.20 , $-   , $-   , $109.20 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,6,ABA423,PIEZA,ENSALADA DE VERDURAS 410 GRS.,CRUZ,DURANGO,JORGE,13.5,31/03/2026, $81.00 , $-   , $-   , $81.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,1,ABA5449,PIEZA,EXTRACTO DE VAINILLA 1 LT. (**) (*),CRUZ,DURANGO,JORGE,33.75,31/03/2026, $33.75 , $5.40 , $2.70 , $41.85 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA433,PIEZA,FÉCULA DE MAÍZ 750 GRS.,CRUZ,DURANGO,JORGE,79.2,31/03/2026, $158.40 , $-   , $-   , $158.40 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,PSEC71,KILO,FLOR DE JAMAICA,CRUZ,DURANGO,JORGE,210.9,31/03/2026, $632.70 , $-   , $-   , $632.70 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA442,PIEZA,"FRIJOL BAYO, PQT. DE 900 GRS.",CRUZ,DURANGO,JORGE,41.25,31/03/2026, $165.00 , $-   , $-   , $165.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,22,ABA1673,PIEZA,"FRIJOL FLOR DE MAYO, PQT. DE 900 GRS.",CRUZ,DURANGO,JORGE,41.25,31/03/2026, $907.50 , $-   , $-   , $907.50 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,ABA471,PIEZA,GALLETA HABANERA INTEGRAL 468 GRS.,CRUZ,DURANGO,JORGE,42.75,31/03/2026, $427.50 , $-   , $-   , $427.50 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA480,PIEZA,GALLETAS SALADAS 504 GRS.,CRUZ,DURANGO,JORGE,59.25,31/03/2026, $237.00 , $-   , $-   , $237.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,ABA1776,PIEZA,GARBANZA 500 GRS.,CRUZ,DURANGO,JORGE,18.75,31/03/2026, $56.25 , $-   , $-   , $56.25 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA1467,PIEZA,"HABA SECA LIMPIA, PQT. DE 500 GR",CRUZ,DURANGO,JORGE,38.4,31/03/2026, $153.60 , $-   , $-   , $153.60 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,ABA510,PIEZA,HARINA DE ARROZ 500 GRS.,CRUZ,DURANGO,JORGE,25.65,31/03/2026, $76.95 , $-   , $-   , $76.95 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,6,ABA1303,PIEZA,HARINA PARA HOT CAKES INTEGRAL 800 GRS.,CRUZ,DURANGO,JORGE,57.15,31/03/2026, $342.90 , $-   , $-   , $342.90 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA986,PIEZA,JARABE DE MAÍZ SABOR MAPLE 500 ML (*),CRUZ,DURANGO,JORGE,70.2,31/03/2026, $280.80 , $-   , $22.46 , $303.26 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,17,ABA3275,PIEZA,JUGO DE TETRA SLIM 200 DURAZNO (*),CRUZ,DURANGO,JORGE,8.63,31/03/2026, $146.71 , $-   , $11.74 , $158.45 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,17,ABA3276,PIEZA,JUGO DE TETRA SLIM 200 GUAYABA (*),CRUZ,DURANGO,JORGE,8.63,31/03/2026, $146.71 , $-   , $11.74 , $158.45 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,17,ABA3277,PIEZA,JUGO DE TETRA SLIM 200 MANGO (*),CRUZ,DURANGO,JORGE,8.63,31/03/2026, $146.71 , $-   , $11.74 , $158.45 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,17,ABA3278,PIEZA,JUGO DE TETRA SLIM 200 MANZANA (*),CRUZ,DURANGO,JORGE,8.63,31/03/2026, $146.71 , $-   , $11.74 , $158.45 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA546,PIEZA,LECHE CONDENSADA 375 GRS. (*),CRUZ,DURANGO,JORGE,21.75,31/03/2026, $43.50 , $-   , $3.48 , $46.98 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA1505,PIEZA,LECHE EVAPORADA LIQUIDA 360 GRS.,CRUZ,DURANGO,JORGE,43.5,31/03/2026, $87.00 , $-   , $-   , $87.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,ABA574,PIEZA,LENTEJA 1 KG,CRUZ,DURANGO,JORGE,30,31/03/2026, $120.00 , $-   , $-   , $120.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA1990,PIEZA,MAYONESA CON LIMÓN 725 GRS.,CRUZ,DURANGO,JORGE,63.75,31/03/2026, $127.50 , $-   , $-   , $127.50 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,PANIN19,PIEZA,MEDIA NOCHES 340 GRS. C/8 PIEZAS,CRUZ,DURANGO,JORGE,43.8,31/03/2026, $438.00 , $-   , $-   , $438.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,1,ABA5451,PIEZA,"MERMELADA SABOR FRESA, FCO. DE 900 GR. (*)",CRUZ,DURANGO,JORGE,56.26,31/03/2026, $56.26 , $-   , $4.50 , $60.76 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,1,ABA5452,PIEZA,MOSTAZA 870 GRS.,CRUZ,DURANGO,JORGE,61.6,31/03/2026, $61.60 , $-   , $-   , $61.60 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,21,PANIN16,PIEZA,PAN DE CAJA INTEGRAL 620 GRS.,CRUZ,DURANGO,JORGE,49.8,31/03/2026," $1,045.80 ", $-   , $-   ," $1,045.80 "
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,16,PSEC81,KILO,PAN MOLIDO 1 KILO,CRUZ,DURANGO,JORGE,26.1,31/03/2026, $417.60 , $-   , $-   , $417.60 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,35,ABA814,PIEZA,PASTA CODO 2 BOL. 200 GRS..,CRUZ,DURANGO,JORGE,7.43,31/03/2026, $260.05 , $-   , $-   , $260.05 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,ABA5453,PIEZA,PASTA ESTRELLA 2 BOL. 200 GRS.,CRUZ,DURANGO,JORGE,7.43,31/03/2026, $74.30 , $-   , $-   , $74.30 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,15,ABA831,PIEZA,PASTA FIDEO 1 BOL. 200 GRS..,CRUZ,DURANGO,JORGE,7.43,31/03/2026, $111.45 , $-   , $-   , $111.45 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,15,ABA848,PIEZA,PASTA SPAGHETI  BOL. 200,CRUZ,DURANGO,JORGE,7.43,31/03/2026, $111.45 , $-   , $-   , $111.45 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,ABA3635,PIEZA,"POLVO PARA PREPARAR GELATINA SIN AZÚCAR, SABOR DURAZNO, PQT DE 20 GRS.  (*)",CRUZ,DURANGO,JORGE,13.05,31/03/2026, $130.50 , $-   , $10.44 , $140.94 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,ABA3637,PIEZA,"POLVO PARA PREPARAR GELATINA SIN AZÚCAR, SABOR LIMON, PQT DE 20 GRS.  (*)",CRUZ,DURANGO,JORGE,13.05,31/03/2026, $130.50 , $-   , $10.44 , $140.94 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,ABA3638,PIEZA,"POLVO PARA PREPARAR GELATINA SIN AZÚCAR, SABOR NARANJA, PQT DE 20 GRS.  (*)",CRUZ,DURANGO,JORGE,13.05,31/03/2026, $130.50 , $-   , $10.44 , $140.94 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,ABA1848,PIEZA,PURE DE TOMATE 1000 GRS.,CRUZ,DURANGO,JORGE,22.28,31/03/2026, $66.84 , $-   , $-   , $66.84 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,3,ABA743,PIEZA,SAL DE MESA YODATADA 1 KG,CRUZ,DURANGO,JORGE,22.05,31/03/2026, $66.15 , $-   , $-   , $66.15 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA4351,PIEZA,"SALSA CÁTSUP 1,000 GRS.",CRUZ,DURANGO,JORGE,30.68,31/03/2026, $61.36 , $-   , $-   , $61.36 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,1,ABA5454,PIEZA,TE DE HIERBABUENA CAJA C/96 SOBRES,CRUZ,DURANGO,JORGE,120,31/03/2026, $120.00 , $-   , $-   , $120.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,ABA3619,PIEZA,TE DE MANZANILLA CAJA C/96 SOBRES,CRUZ,DURANGO,JORGE,63.9,31/03/2026, $127.80 , $-   , $-   , $127.80 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,6,ABA954,PIEZA,TOSTADA HORNEADA CLÁSICA 216 GRS. SANISSIMO,CRUZ,DURANGO,JORGE,36,31/03/2026, $216.00 , $-   , $-   , $216.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,12,RES28,KILO,BISTEC DE BOLA DE RES,CRUZ,DURANGO,JORGE,273.75,31/03/2026," $3,285.00 ", $-   , $-   ," $3,285.00 "
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,2,RES69,KILO,CHAMBARETE DE RES CON HUESO,CRUZ,DURANGO,JORGE,273.75,31/03/2026, $547.50 , $-   , $-   , $547.50 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,4,CERDO23,KILO,CHICHARRÓN DE CERDO GRUESO/DELGADO,CRUZ,DURANGO,JORGE,198.75,31/03/2026, $795.00 , $-   , $-   , $795.00 
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,POLLO11,KILO,FAJITAS DE POLLO,CRUZ,DURANGO,JORGE,157.5,31/03/2026," $1,575.00 ", $-   , $-   ," $1,575.00 "
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,10,RES118,KILO,FAJITAS DE RES,CRUZ,DURANGO,JORGE,180.75,31/03/2026," $1,807.50 ", $-   , $-   ," $1,807.50 "
DUR26-216,UNIDAD  GÓMEZ PALACIO,23/03/2026,23/03/2026,02/03/2026,9,RES119,KILO,FALDA DE RES,CRUZ,DURANGO,JORGE,273.75,31/03/2026," $2,463.75 ", $-   , $-   ," $2,463.75 "
